cur_zone_number,success_ratio_within_window,success_count_within_window,success,stepN,episodeN,episodeNInZone,episodeInWindow,ease_count,total_streched_ctr,restart_game_count,total_reward,total_step_count_for_experiment,goal,distance_traveled,energy_consumed,flight_time,time_stamp,weight_file_under_test
0,0.009,9,False,134,69,69,69,0,0,3,-254.33228872134958,21129,"[-9.25, 7.5, 0]",38.91877746582031,0.0,30.20464515686035,1652804066950318848,
0,0.009,9,False,117,70,70,70,0,0,3,-237.89879076309913,21246,"[-9.25, 9.5, 0]",37.70481872558594,0.0,27.01857566833496,1652804094815432448,
0,0.009,9,False,145,71,71,71,0,0,3,-271.2009183040725,21391,"[-7.25, 8.0, 0]",44.951393127441406,0.0,32.481693267822266,1652804128163974912,
0,0.009,9,False,122,72,72,72,0,0,3,-251.89353267369407,21513,"[-8.75, -8.75, 0]",44.55670928955078,0.0,28.22460174560547,1652804157251771904,
0,0.009,9,False,129,73,73,73,0,0,3,-236.76761287029072,21642,"[-9.25, -11.25, 0]",42.93035125732422,0.0,29.61663246154785,1652804187676740352,
0,0.009,9,False,98,74,74,74,0,0,3,-219.7053498224389,21740,"[-9.25, 7.0, 0]",40.8388671875,0.0,24.141515731811523,1652804212639262464,
0,0.009,9,False,305,75,75,75,0,0,3,-433.2305437990323,22045,"[-10.75, 9.0, 0]",80.27854919433594,0.0,62.69533920288086,1652804276175735040,
0,0.01,10,True,41,76,76,76,0,0,3,971.7172077063714,22086,"[10.0, 7.5, 0]",21.660812377929688,0.0,13.401286125183105,1652804290460547584,
0,0.01,10,False,159,77,77,77,0,0,3,-259.28073662238495,22245,"[7.5, -8.25, 0]",47.55316925048828,0.0,35.98276901245117,1652804327292132608,
0,0.01,10,False,282,78,78,78,0,0,3,-382.86075291406667,22527,"[8.5, -10.25, 0]",84.20670318603516,0.0,59.59926986694336,1652804387730642688,
0,0.01,10,False,76,79,79,79,0,0,3,-195.7006135921783,22603,"[-7.25, 8.5, 0]",36.4039306640625,0.0,20.322433471679688,1652804408971878656,
0,0.01,10,False,127,80,80,80,0,0,3,-248.28299636506586,22730,"[-7.25, 8.5, 0]",40.83890914916992,0.0,30.504650115966797,1652804440352544512,
0,0.01,10,False,108,81,81,81,0,0,3,-228.20921699125483,22838,"[-8.25, -9.75, 0]",37.78229522705078,0.0,26.43656349182129,1652804467655531264,
0,0.011,11,True,142,82,82,82,0,0,3,868.7306289880929,22980,"[-10.75, -11.25, 0]",55.14159393310547,0.0,33.411712646484375,1652804501932922624,
0,0.011,11,False,326,83,83,83,0,0,3,-428.6625924613247,23306,"[7.5, 9.5, 0]",77.1669692993164,0.0,69.15147399902344,1652804571990881792,
0,0.012,12,True,76,84,84,84,0,0,3,934.855789637928,23382,"[9.5, -8.75, 0]",30.726497650146484,0.0,20.508438110351562,1652804593422745600,
0,0.013,13,True,84,85,85,85,0,0,3,928.0895617361056,23466,"[7.0, -8.25, 0]",59.727420806884766,0.0,25.707548141479492,1652804619998438912,
0,0.013,13,False,116,86,86,86,0,0,3,-218.42049674983406,23582,"[9.5, -9.25, 0]",38.9185791015625,0.0,28.57560920715332,1652804649454419456,
0,0.013,13,False,99,87,87,87,0,0,3,-203.1397980613893,23681,"[9.5, -8.75, 0]",36.397132873535156,0.0,25.287538528442383,1652804675589908224,
0,0.014,14,True,113,88,88,88,0,0,3,898.1793504837083,23794,"[-10.25, 9.5, 0]",38.09115982055664,0.0,28.17060089111328,1652804704614942976,
0,0.014,14,False,96,89,89,89,0,0,3,-199.52928375330794,23890,"[8.5, 7.0, 0]",36.21541213989258,0.0,24.240516662597656,1652804729775744000,
0,0.014,14,False,134,90,90,90,0,0,3,-252.55347800462386,24024,"[10.0, -10.25, 0]",44.7774772644043,0.0,32.901702880859375,1652804763538666752,
0,0.014,14,False,150,91,91,91,0,0,3,-254.45798054094917,24174,"[-8.75, -8.75, 0]",46.37688064575195,0.0,35.634761810302734,1652804800043283456,
0,0.015,15,True,63,92,92,92,0,0,3,948.3670884959012,24237,"[8.0, -11.25, 0]",23.443477630615234,0.0,18.144386291503906,1652804819063772416,
0,0.016,16,True,644,93,93,93,0,0,3,368.0554250067371,24881,"[-8.75, 9.0, 0]",192.4812774658203,0.0,136.919921875,1652804956842912256,
